x0	x1	x34	x35	x36	x41	x45	x46	x68	x84	x93	x94
5.855221361	-27.45596126	bmw	thurday	-3.732843687	$377.11	0.00%	-4.40950001	Jun	2.721985314	asia	2.246701072
7.587397063	43.71174743	bmw	thurday	1.557677905	$1,166.99	-0.01%	5.045357451	July	10.22359616	asia	-2.108464175
-12.93393585	9.41268951	volkswagon	wednesday	1.112524264	-$281.29	-0.01%	-2.36705187	July	-6.171947471	asia	-1.218029639
-35.8224297	16.1190441	Honda	tuesday	-3.138740868	-$1,988.60	-0.01%	-2.465787714	Aug	-28.00577094	asia	-1.308893758
18.05961488	8.188133207	volkswagon	thur	-3.2371689	$707.75	0.00%	-0.275898405	Nov	-1.755095222	asia	1.051922594
7.086595561	-10.50279487	chrystler	thur	6.574666907	$895.55	0.02%	-1.832026249	Jun	7.655000474	asia	1.280292646
26.8153949	-37.53145831	bmw	wednesday	0.86845006	-$111.08	0.00%	10.02963019	Aug	-3.48474239	asia	-0.622938228
-18.23519315	-13.97806792	volkswagon	wed	-3.934064286	-$473.03	0.01%	0.320886631	July	14.83211484	asia	-0.819558987
-48.02472852	-1.318402034	Honda	wed	3.303980793	$269.51	0.00%	6.719110741	May	-10.27338589	asia	1.089749537
21.51477109	-6.924501047	tesla	thur	3.780033616	$518.77	0.00%	13.55278891	May	-3.368751708	asia	-0.481898213
-23.46040834	-24.7415198	bmw	wed	5.868269183	-$611.07	0.00%	-7.074867245	Jun	-3.724430764	asia	1.167383398
0.488097309	21.46174282	volkswagon	wed	-2.535591476	$2,670.16	0.01%	2.057395009	July	1.788041957	asia	-0.111120168
15.79859269	-5.146450794	volkswagon	thurday	3.979359286	$860.53	0.01%	-9.566305747	Apr	-8.331539045	asia	-0.149111155
-11.78506524	14.28320292	tesla	thurday	-4.598824604	-$709.09	-0.02%	4.077969767	July	-2.620736532	asia	-0.902922868
-36.34855544	25.20599398	volkswagon	wednesday	-0.238990649	-$1,935.40	0.01%	-10.38839885	May	0.184013867	asia	-3.179952675
3.507146518	21.49864642	Toyota	wed	4.494150376	-$1,146.25	0.00%	11.35879693	Jun	-5.65666849	asia	1.589747263
-26.90163938	-0.593881153	volkswagon	thurday	2.882913453	$454.65	0.00%	0.951829927	Jun	7.640383546	asia	0.808269038
5.614753359	10.79631837	volkswagon	thurday	-5.081850516	$179.51	0.01%	1.354725	Aug	3.407310131	asia	-0.726216797
3.611691388	11.31389	Honda	thur	3.199051864	$722.41	-0.01%	0.038090335	Jun	-0.037232503	asia	0.513416814
16.11475853	-7.682495206	Toyota	wed	-6.083601765	$552.27	0.00%	-9.354751292	Aug	-4.106765422	asia	-1.011069178
40.52771288	-24.98894044	volkswagon	wed	3.632795867	$852.29	0.01%	-7.575817577	sept.	-5.910802502	asia	-0.060917665
-27.39649568	7.766245327	volkswagon	wed	-0.948423727	$334.69	0.00%	3.281182446	July	-11.20410228	asia	-1.296850758
-21.46095527	-0.794645556	Toyota	wednesday	3.677828857	$729.62	0.01%	-4.6267397	Jun	4.136224666	euorpe	-0.685669843
16.03579861	-2.33295096	volkswagon	wed	-4.497469213	-$566.64	0.00%	6.612162748	Jun	0.965002094	asia	-1.060255382
-5.732172814	-10.60836161	Honda	wednesday	3.906692486	-$889.77	0.00%	-9.398874767	Jun	7.35215863	asia	0.266952515
27.46124638	-16.51805022	bmw	wed	-1.040179994	-$854.26	-0.01%	-20.14207286	July	15.77895985	asia	-1.386423314
38.39241706	-18.68209303	volkswagon	thurday	-2.808507815	$892.88	-0.01%	-6.588732426	May	6.736655127	asia	-0.720615544
34.62283561	-25.2581523	Toyota	thurday	-0.016126853	-$410.37	0.00%	9.811619742	Jun	-3.765871893	asia	-0.446789421
4.70886779	-13.77570272	volkswagon	thurday	1.409184009	$1,653.58	0.00%	-8.030782935	Jun	-8.305661679	asia	1.111603945
41.92420482	-11.66555611	volkswagon	thurday	-12.40720243	$975.40	-0.01%	5.169007036	July	4.768179939	asia	-0.157465224
23.19700284	-12.96217939	bmw	thurday	-0.25541497	-$94.11	0.00%	9.222044555	Aug	-5.655703188	asia	-0.631193205
1.099295109	2.602436403	Toyota	wed	-4.613776066	-$404.92	0.00%	-15.74564388	Aug	13.6822415	asia	-1.159944016
45.01200437	-8.177668486	Toyota	thurday	-4.330710501	$709.09	0.00%	3.107167217	July	9.764032282	america	0.417094879
-7.194812692	-19.60413872	Toyota	thurday	-1.710369644	-$819.84	0.00%	-10.81556775	May	0.401156059	asia	0.519503935
-5.226276693	-27.87303696	bmw	wed	1.278181002	-$1,157.54	-0.01%	-4.707540194	Jun	2.201543168	asia	1.743518587
37.93762478	1.421362478	volkswagon	thur	2.434437556	-$888.03	0.01%	-4.774295424	July	11.74837327	asia	-0.672089855
24.7423307	-17.87223339	volkswagon	thurday	1.815591545	-$225.09	-0.01%	-4.053655359	Jun	7.930112903	asia	0.562778681
-43.1779678	-2.808648509	Toyota	wed	1.87854787	$228.08	0.02%	2.285815778	July	-7.650009089	asia	0.294085071
4.149320437	6.712545041	volkswagon	thur	6.320651956	-$767.06	0.00%	6.433556561	Jun	-1.2079314	asia	0.774057204
39.07551927	0.835622846	Honda	thurday	-4.289879532	$445.83	-0.02%	-8.716273054	July	21.91408056	asia	0.159627129
-11.7898819	-27.76451569	volkswagon	thurday	-0.295145974	$413.42	0.01%	-13.8235703	Apr	-8.148988047	asia	1.233156332
62.38836754	-13.63341893	Toyota	thur	-8.665606951	-$53.02	0.00%	3.546208893	sept.	8.749229685	asia	0.349450521
-44.98695109	-6.546790999	bmw	wed	0.167497009	-$1,712.53	0.01%	-1.038703982	Mar	7.131741032	asia	0.762469555
-3.724469916	-14.06559474	volkswagon	wed	3.190119885	-$2,205.84	0.00%	-6.657533494	sept.	4.642235075	asia	1.971604861
5.704735239	-3.038645514	volkswagon	wed	-4.175880078	-$545.23	0.01%	-3.914120481	Jun	12.24953501	asia	0.069696554
23.34933277	-5.477150124	chrystler	friday	0.334736909	$296.80	0.00%	-14.65016557	Mar	1.102085633	asia	0.84037731
25.08535734	-25.94547743	Toyota	thurday	5.046724607	-$261.71	0.00%	3.288854479	sept.	13.43299968	asia	-0.50008226
14.26910598	9.657191828	Toyota	thurday	-1.416024898	$572.48	0.01%	-3.111276853	July	3.009909478	asia	-0.765242031
-39.51793297	-7.538147661	bmw	wed	2.699185706	-$138.44	0.01%	-8.984306441	July	-11.28185332	america	0.64370903
4.928194293	16.50189305	volkswagon	wed	-5.627024182	$113.94	0.00%	-10.45774002	July	13.57365369	asia	-1.026318219
28.35003448	10.97742191	bmw	wednesday	-2.715535859	$119.52	-0.02%	8.22229103	July	15.76674546	asia	-2.017876757
29.59489008	-3.740836033	volkswagon	thur	3.694202336	-$205.19	-0.01%	-1.1559777	Apr	-18.41222925	asia	0.480518239
-0.104025448	-41.68074626	Toyota	wed	-0.606488226	$596.62	0.01%	0.363443832	Aug	16.65863785	asia	1.07393545
-33.24638361	27.10945618	volkswagon	thurday	0.923283494	$1,253.90	-0.02%	10.0167053	Aug	0.14596195	america	0.094810102
49.49046109	-37.50578854	tesla	thurday	-0.026415829	$872.18	0.03%	9.823508581	Aug	-4.503265831	asia	0.634281654
17.60998326	2.024480989	Toyota	thur	4.3496198	$2,480.34	0.00%	8.731962854	May	8.36370283	asia	1.767721488
-38.74838733	25.53304446	tesla	thurday	2.002635522	-$337.86	0.01%	1.448589304	Jun	2.584811436	euorpe	-0.352459332
-17.17667131	12.05488081	Honda	thurday	-0.48713178	-$1,948.52	0.01%	-1.433236942	sept.	6.825194217	asia	-0.539578222
41.56412356	-48.5328795	Honda	wed	-2.509937053	$158.70	-0.01%	6.4459891	Aug	-4.388879952	asia	-0.132725317
48.90290445	-11.37713421	Toyota	thurday	4.699634259	-$173.00	0.01%	-7.518456943	July	2.445153565	asia	0.591462567
-3.040201663	43.23976044	Toyota	wed	8.751512263	-$902.95	0.00%	-1.923610162	Jun	13.30951158	asia	0.097263403
-8.726280097	-5.133851917	volkswagon	wed	-1.880267213	-$270.04	-0.01%	5.498331699	July	-11.94058645	asia	1.024729124
11.83731957	-6.639076873	volkswagon	thurday	0.844345326	-$431.91	0.02%	4.17609184	May	-7.151255408	asia	-0.466952554
7.949586117	27.23343961	nissan	thurday	2.011179937	$791.27	0.02%	-3.354508141	Aug	-12.91620059	asia	-0.353112021
3.294206195	7.856718275	bmw	thurday	-0.970848138	$579.77	0.00%	-7.331640918	sept.	-4.971005876	asia	1.254161391
21.39475707	5.104652663	Toyota	thurday	-0.491022252	$2,544.29	0.01%	2.986187251	Aug	4.71668995	asia	1.75395193
-1.941787549	13.5206467	volkswagon	wed	2.274875484	-$613.93	-0.01%	-0.954300581	July	-14.41717723	america	0.266500923
26.69660521	12.33348035	Toyota	thur	4.446140712	$1,545.76	-0.01%	1.793696289	Jun	-6.23524068	asia	-0.675745536
-42.35345998	6.121346202	bmw	wed	0.343581625	-$2,197.83	-0.01%	3.546896641	May	-9.216601139	euorpe	-1.487421306
-47.62026666	8.565378821	volkswagon	wed	5.444168456	$1,111.40	0.01%	-4.810755879	July	-3.358029415	asia	-0.46635107
19.50079762	1.198100659	volkswagon	wed	3.863271153	-$692.03	-0.01%	-11.38798293	July	5.628672822	asia	-0.837127964
-18.63540562	-4.308770089	volkswagon	thurday	7.136052349	-$583.59	0.00%	4.519019255	May	12.33670507	asia	0.042842867
55.50710072	-17.96568917	volkswagon	wed	-0.98742092	$286.34	0.00%	7.390128325	Aug	-1.99489974	asia	0.706101283
-1.012130602	0.835820636	volkswagon	wed	-0.043346062	$149.75	-0.01%	-3.709173353	July	1.576739737	asia	0.666338633
11.29436574	8.635975144	bmw	thurday	1.492283367	-$54.95	0.01%	0.566175745	Jun	-8.165251167	asia	0.029752374
12.46131309	1.483222493	chrystler	thurday	3.334138125	-$185.46	0.00%	0.10228653	July	2.738940665	asia	1.923681774
40.20793064	-9.56019657	volkswagon	wednesday	2.06405392	-$665.41	0.01%	9.977606644	sept.	6.110163307	asia	0.213888551
-43.51788838	-3.03100393	Toyota	tuesday	-4.076929045	-$407.31	0.00%	-2.957543322	May	-9.437994997	asia	-0.334872391
21.07744527	-3.995119316	Toyota	wednesday	2.339351522	$1,721.71	0.00%	-5.212999626	Aug	-2.893742514	asia	-0.909687151
33.23340406	0.602518663	bmw	thur	3.148467829	$451.55	0.00%	6.419456582	sept.	16.58010788	asia	-0.685318154
17.92480975	-36.97835472	bmw	wed	4.012733571	$474.82	0.01%	-3.317670294	Apr	-8.836368822	asia	0.483171744
61.26669224	15.93656819	volkswagon	thurday	5.101289882	-$299.68	-0.03%	7.033191	July	-17.56093352	asia	-0.921870527
-8.156746939	8.514798668	Toyota	thurday	2.32864103	-$907.86	0.00%	0.88133925	Aug	-1.472078564	asia	-2.155834801
55.62677003	26.31377085	volkswagon	wednesday	3.155914172	$71.19	-0.01%	1.858233526	Apr	1.552320543	asia	-0.355646082
52.77016422	11.22188126	bmw	thurday	2.762349936	$914.64	-0.01%	5.960824431	May	3.777124508	asia	-1.031311392
18.61894936	-3.545133981	Toyota	thurday	1.371615021	-$414.44	0.00%	3.362586037	Apr	-2.931896073	america	0.51546127
-45.51775171	14.16295589	volkswagon	thur	-2.159954349	-$857.67	-0.01%	11.02327894	Apr	-10.86166434	asia	0.865005004
-28.06325691	10.39943923	tesla	thurday	-1.538664102	$3,658.56	0.00%	-2.380026267	May	2.678962436	asia	0.814748048
27.79799322	20.9736279	volkswagon	thurday	-0.422030699	-$743.81	0.00%	-11.50921145	Aug	-4.435736642	euorpe	0.38828868
-67.05049363	-30.58832541	chrystler	tuesday	-3.782552066	-$2,005.80	0.02%	4.333961302	May	0.875059434	asia	0.493055784
53.12740772	-28.00842316	Honda	wed	3.038452569	$1,054.10	0.02%	-5.193844605	Jun	1.869540845	asia	0.219084025
64.18918386	-17.06781364	volkswagon	thurday	3.695112275	-$407.07	0.00%	-11.43248707	Jun	-1.896871153	asia	-0.772214178
51.82686384	-17.13755655	nissan	thurday	3.179826606	-$617.71	-0.01%	-2.155046194	Aug	16.43814169	asia	0.401972505
33.76144868	-13.77096899	tesla	wednesday	1.807786099	-$110.28	0.00%	-8.62272173	Aug	-11.82104281	asia	0.474609691
47.24212038	-25.88206847	Honda	wed	-7.010797827	$1,084.74	0.01%	4.542802545	Aug	-2.64102111	america	2.678109959
6.684997978	-15.26508376	volkswagon	thurday	9.385257549	$1,221.98	0.01%	-0.791255576	July	8.685016292	asia	-0.247682663
21.67518191	-0.294541132	Toyota	thurday	0.772821325	$905.33	0.00%	-9.742363382	Jun	-10.58307997	asia	0.611698894
13.94548959	14.99765434	volkswagon	thurday	1.503261875	$1,753.17	0.00%	-1.241007371	Jun	3.439934008	asia	0.52728446
-1.715680233	-7.398964461	Toyota	tuesday	-4.053058606	-$769.00	-0.01%	-8.235785252	Aug	3.506029182	asia	-0.712422562
0.45215912	-17.1272721	volkswagon	friday	4.496092854	$741.07	0.01%	2.060426206	July	-8.501703593	asia	0.578332637
39.46420777	-29.82172508	volkswagon	wed	2.03894647	$920.60	-0.01%	1.258995568	Oct	6.232613955	asia	2.168629437
-27.22029932	-48.98431641	chrystler	wednesday	5.497679822	$521.07	0.01%	-0.345857409	Jun	-19.05148217	asia	0.157360768
17.62159612	35.1516096	Honda	thurday	-3.277683773	$1,054.03	-0.01%	1.181654517	Apr	-14.55146985	asia	-0.452475464
34.63217523	-16.38934527	Toyota	thur	-1.191836665	-$141.84	0.00%	-1.442798359	sept.	-3.154546454	asia	-1.793769037
-28.54914214	34.40419382	chrystler	wed	-4.524679172	$1,099.77	0.01%	-2.455235261	Aug	-3.858923274	asia	0.423708633
-18.77113772	-5.551717434	bmw	wednesday	7.964263003	$1,554.47	-0.01%	14.73397707	May	2.125930714	asia	0.51009359
-7.748850403	-24.10079062	Honda	thurday	0.325678106	-$74.67	0.01%	10.06170233	Aug	-5.718391383	asia	-1.214200329
-2.401681978	-11.59880522	bmw	thurday	0.859396742	-$1,103.74	-0.02%	-8.111694326	Aug	12.38038195	asia	-0.764089011
22.97499972	-3.748131476	volkswagon	wed	1.305009209	$1,181.61	-0.01%	-6.907004392	sept.	-15.00564633	asia	-0.139887113
41.37902241	0.405661373	Toyota	thurday	-1.765267663	$1,506.79	0.00%	4.018480939	sept.	6.509341383	asia	2.167012764
3.939939819	1.138476891	Toyota	wed	-4.540457044	-$680.06	0.00%	1.406727497	July	0.09191543	america	-1.523324677
-11.65479666	-7.826529463	tesla	thurday	4.526458039	$2,036.51	0.01%	7.970131297	Jun	7.681204401	asia	-1.803375053
32.5344564	2.695758891	bmw	wed	-4.20083951	$480.00	0.02%	3.481586287	sept.	4.776424074	asia	-0.683499701
27.72034418	16.09038915	volkswagon	wed	0.769628258	-$475.67	-0.02%	0.838879038	sept.	-2.192730121	asia	-1.195756551
-31.47722588	-31.80551537	bmw	thur	0.371861063	-$2,013.88	0.01%	-2.492207952	July	-3.367368649	asia	0.134474319
61.44498	2.071884946	chrystler	thurday	0.058199074	$998.30	0.02%	-4.404101224	Aug	-3.423972547	asia	-0.222709767
15.13267848	14.63840335	bmw	thurday	-7.819546809	$83.29	0.01%	0.955747613	Aug	-0.13434164	euorpe	-1.57690147
-31.77149654	19.04144865	Toyota	wed	-4.81735543	$245.33	0.00%	5.713439841	July	-5.751434482	asia	1.925487037
10.59726063	15.29967168	Honda	thurday	-2.630799476	$41.04	-0.01%	-10.19166682	Jun	0.500050845	asia	-0.132912125
-34.35514818	12.57694549	Toyota	wed	-3.020546216	$257.75	0.01%	-1.531797697	Apr	-2.656542987	asia	-1.830630296
-2.166475309	-9.093883115	Toyota	thurday	-9.673629665	$451.21	0.01%	4.702861702	May	6.164212165	asia	0.408291408
30.34326724	8.00E-06	bmw	wed	-0.715859942	-$854.48	0.00%	-5.74201827	July	2.672959758	america	-0.923223192
70.8562246	-15.45513463	Toyota	wed	2.646063816	-$475.27	-0.02%	-1.967080033	Aug	4.232706135	asia	1.278074105
-6.986125049	-14.02179592	chrystler	thurday	-0.111615828	$201.31	-0.02%	2.702762446	Jun	-4.334421057	asia	-1.550606106
-30.05160391	13.47036032	bmw	thurday	-1.78060659	-$1,070.65	0.01%	-2.999386753	May	-3.491671908	asia	0.915106276
-18.1945551	5.315003923	Toyota	wed	-6.030627244	$594.94	0.01%	2.415354421	Oct	-2.97816259	asia	0.590239805
3.322531094	16.98054773	volkswagon	thurday	-1.632816665	$230.23	0.00%	-6.413613443	Aug	4.432231716	asia	0.579313064
57.58309912	-27.58411441	bmw	thur	7.997202561	$71.77	-0.01%	5.290699375	July	-13.91207089	asia	-0.267974529
4.56752025	-4.342227432	Honda	wednesday	-4.607896182	$883.31	-0.02%	5.723899137	July	-8.825199618	asia	-0.619310197
30.88533396	-10.67089655	bmw	thur	-0.034637141	-$2,939.22	0.01%	5.67946345	sept.	4.819445707	asia	1.946416081
4.304230504	45.18496237	bmw	wed	7.01976234	$351.94	0.00%	-10.33922685	sept.	6.721593841	asia	1.576725479
-2.753438074	3.566027157	volkswagon	wednesday	-0.923115867	$913.09	0.01%	-5.393740569	Jun	6.960438941	asia	0.015848592
50.75729695	-13.67657324	bmw	thurday	-7.244977514	$956.82	-0.01%	1.294724342	Aug	-7.143420239	asia	1.198018599
33.06089826	-18.90007812	Toyota	thurday	-3.680848625	-$968.72	0.00%	-13.32369798	July	-10.001442	asia	-1.341863762
0.009861454	-12.59510194	Toyota	wednesday	-8.122809536	$529.15	0.00%	6.935656659	Aug	6.897521814	euorpe	1.406179031
-7.451198029	1.173522762	nissan	thurday	3.621371297	$2,132.41	-0.02%	7.673110616	Aug	4.682620569	asia	0.15522539
-21.75541825	4.371794168	volkswagon	thurday	2.177852682	-$888.37	0.01%	-11.27649728	May	3.583856307	asia	0.121532135
10.93173895	-2.593888516	Toyota	wed	5.999133401	-$136.42	-0.01%	-1.052065057	Aug	1.850022517	asia	1.472309984
59.19043074	-23.91307673	volkswagon	thurday	-10.51726838	-$523.72	-0.01%	-3.85393408	Jun	5.984658855	asia	1.007793212
61.41651099	-13.88261242	volkswagon	thurday	5.817012522	$1,537.19	0.00%	4.153072149	Jun	4.12044684	asia	-0.363571813
-45.77155089	-43.56532028	volkswagon	wed	-6.221326834	-$1,191.41	0.01%	-1.890903206	Jun	7.561129977	asia	0.125519578
30.40077331	-18.63631272	Toyota	wed	-5.157144093	$250.47	0.01%	1.142332687	July	3.246991932	asia	-2.306559729
52.38306619	28.15023026	Toyota	wed	4.891425139	$1,943.64	-0.01%	-5.640152868	Aug	-0.428611425	asia	0.644600658
16.5667996	1.053022665	Honda	wednesday	2.725316491	$1,027.13	0.01%	5.740594045	July	6.356630839	america	-1.204183787
31.36066382	8.442516555	volkswagon	wed	2.590649876	-$266.26	0.00%	9.144797373	Jun	-0.035837114	asia	1.065051726
21.96635407	-6.448050213	chrystler	thurday	-5.761635239	$1,122.86	-0.01%	4.877512081	May	-15.36437099	asia	3.397178497
14.4309766	-27.42465787	Toyota	wednesday	-0.230905763	-$143.34	-0.01%	1.071209673	Jun	9.841024564	america	1.885608795
-22.69229788	0.466146981	Toyota	thurday	-1.114298188	$1,898.99	0.02%	10.93393522	July	-1.460994656	asia	0.083392306
-17.49479417	3.783991051	Toyota	thurday	6.300931957	-$67.69	0.00%	-8.099732075	Aug	6.951056666	asia	0.426433034
50.23622719	8.588482862	Toyota	wed	0.250061232	$830.42	-0.03%	3.554530543	July	-9.491376004	euorpe	-1.896750903
-19.90401429	1.233509519	Toyota	wed	0.25695606	-$935.06	-0.01%	7.412407186	Aug	-10.77738158	asia	-0.017710419
6.778776702	-19.96238514	volkswagon	thurday	5.432187534	$69.35	-0.01%	16.89642262	July	2.431176357	asia	0.157563682
1.939201426	6.787522368	volkswagon	wed	5.983748583	$1,240.16	-0.01%	1.598098151	sept.	11.27721442	asia	-0.492820198
14.44172781	-1.170603676	volkswagon	wed	-3.481692313	-$507.40	0.01%	-3.437961902	Jun	-3.643142061	asia	1.503838196
11.98180047	-9.275447286	Honda	wed	4.831706614	-$831.94	-0.01%	1.655120548	July	-2.388673712	asia	-0.021397056
24.09231119	-23.75718249	bmw	thurday	2.091811249	-$395.85	-0.01%	-0.716784733	Aug	13.35669126	asia	2.960085427
8.555894238	2.97077738	Toyota	wed	-2.13187541	-$385.84	0.00%	6.03397646	May	1.342483424	asia	-1.31139216
-0.50659467	25.28790917	Toyota	thurday	-0.624366935	-$33.69	0.00%	3.126580821	July	1.761342034	asia	-0.497188155
-41.41929403	11.11274263	volkswagon	wednesday	-1.986596003	-$1,339.13	-0.01%	-8.395341701	May	7.404883465	asia	0.478587565
-4.267463875	2.298692005	bmw	thurday	5.926763226	-$676.10	0.02%	-12.15943118	May	7.593538658	asia	-1.25675827
11.04698327	-33.31666894	Toyota	thurday	0.266474185	-$655.52	0.00%	10.34782293	Aug	2.733536307	asia	0.515208231
12.57378825	-8.871711066	volkswagon	wed	-8.063706335	$1,067.60	0.01%	-4.141680387	May	-10.06679394	asia	-0.008687525
3.446168464	10.84116512	Honda	wed	0.312390211	-$305.39	0.01%	-1.254877464	July	6.579108357	asia	0.117549086
27.77128601	-7.188966029	volkswagon	wed	2.85683208	$268.47	0.02%	-8.756814996	Aug	17.05869212	asia	-0.34614379
-0.034539669	9.413205288	volkswagon	thur	0.990334939	$379.56	0.00%	7.194361294	July	-1.835179919	asia	-1.148832948
-25.86410586	-22.77031528	Toyota	thur	-2.108901588	-$1,208.38	0.01%	-3.761043967	July	-1.652929519	asia	0.593391813
36.43005148	-37.29468305	volkswagon	thur	3.232830646	$671.44	0.01%	-2.556845021	Oct	15.94176684	euorpe	-0.542724362
38.86248357	-46.28671739	volkswagon	thurday	-2.214879773	-$164.41	0.01%	-2.083884086	Aug	-2.234468282	asia	2.061799687
40.33844399	3.432540054	volkswagon	wed	-3.855600608	-$1,334.67	-0.02%	0.899322502	July	-3.020634663	asia	0.020356944
-6.227101075	-19.40419909	Toyota	wed	5.150142822	-$874.07	0.00%	5.304826197	July	0.861468464	asia	-2.097340185
10.84546099	-13.89517708	bmw	wed	8.961688065	$1,167.91	0.01%	0.282995465	Jun	-0.247868695	asia	1.71945097
-16.04527504	9.130223045	mercades	tuesday	1.889068203	$29.97	0.01%	-2.830277093	Aug	-21.05642344	asia	0.498549703
22.73546643	13.21268324	volkswagon	thurday	-0.785252417	-$251.31	0.02%	-10.3059535	Oct	-12.24870531	asia	0.367360628
11.53948472	26.58981998	volkswagon	thurday	4.726203261	$1,008.74	-0.01%	-1.99039707	July	-13.30242603	asia	0.245012157
8.242796926	5.650711531	chrystler	thurday	-2.058888837	$1,464.79	-0.01%	0.156852446	sept.	5.471258824	asia	-1.093545976
1.300710943	3.598699703	Honda	wednesday	1.777416517	$106.30	0.02%	-4.098061527	May	-13.42461909	asia	0.460672425
-10.29256386	4.156091706	Toyota	wed	1.913731057	-$94.73	0.00%	1.426861087	May	-1.740883195	asia	0.34397924
-21.10808623	2.208640203	bmw	wednesday	-3.618555982	-$753.60	0.01%	-2.755262466	July	-12.69994481	asia	1.215138998
0.863264054	-22.35372843	volkswagon	wed	-3.724832418	$336.91	0.01%	3.444576496	July	10.99766711	asia	-0.03233599
-11.6711953	-2.105721249	Toyota	wed	-3.435470727	-$836.03	0.00%	2.742153578	Aug	-4.582499064	asia	2.373999298
42.95339662	3.255372759	Toyota	thurday	1.563164979	$1,671.37	-0.01%	-2.908994147	sept.	7.762170689	asia	1.152278268
2.030181781	1.739435234	tesla	wed	7.947145965	$954.39	0.01%	-1.453652491	May	-2.867993842	asia	-0.081016259
-31.12949498	14.2269186	volkswagon	thur	-7.241302869	-$836.17	0.01%	-6.635017036	Jun	-0.891814343	america	0.818366638
-16.66251749	-11.25579264	Toyota	wed	6.103395725	-$1,146.77	0.01%	7.297118657	July	1.775033022	asia	-0.825849376
-16.01772875	1.142392514	volkswagon	thurday	7.657286128	-$179.18	0.01%	-0.455741769	Mar	0.434318455	america	-1.577411243
-56.96169946	3.300300734	volkswagon	wed	2.658865525	-$468.19	0.01%	5.806784647	July	-2.182893167	asia	-2.029219829
8.499051488	-24.15289125	volkswagon	wed	4.737612977	$151.80	0.01%	1.097834947	May	9.648308045	euorpe	2.031204963
25.39498745	4.577402253	chevrolet	wed	5.46326653	$1,188.23	0.00%	-3.74320036	July	0.692231074	euorpe	-1.011261797
5.641588229	6.416933188	chrystler	thur	-1.659764793	-$254.70	0.00%	11.63935636	Jun	-7.004618098	asia	0.52202179
-7.300549536	-7.207648287	Toyota	wednesday	-2.396736336	-$1,692.97	0.01%	-7.068940831	Apr	1.198253094	asia	-2.379461867
-32.36156741	-10.84397484	volkswagon	wed	9.169280388	-$514.69	0.02%	4.75644486	July	12.16546336	asia	-0.288274367
-55.1902681	-32.22359746	bmw	wednesday	-3.590278001	$753.22	0.02%	1.64722675	Jun	0.710845532	asia	-0.023245134
18.92510585	-28.54706715	Toyota	thurday	0.371665628	$725.64	0.01%	-1.487045762	Jun	-1.783934827	asia	-3.573818219
23.5069765	-0.673958005	Toyota	friday	-4.140692775	$1,330.87	0.01%	-0.62958558	July	10.45909424	asia	0.064690692
-14.49961435	-5.652014078	Toyota	thurday	3.606029233	$1,235.62	-0.02%	0.425006985	July	4.731826199	asia	1.010335729
6.841341743	-6.46210137	bmw	wednesday	3.252940307	-$331.97	0.00%	7.525568765	July	8.317073665	asia	0.171174555
20.07053852	-3.870467322	volkswagon	thurday	-4.500477567	$1,774.85	0.01%	-5.754222256	sept.	-2.389793615	asia	-1.283571345
52.7361683	-20.56956103	tesla	thur	2.974934588	-$309.24	0.01%	5.063895154	July	0.635809304	asia	1.258196255
32.76251855	24.28866224	Honda	thurday	-5.66886275	$1,011.46	0.00%	-1.785030313	May	9.224202833	asia	-1.076590239
-30.11930752	-23.06436711	volkswagon	wed	4.483689907	-$1,631.57	0.00%	5.55761484	Jun	-4.7632677	asia	1.07564806
16.99453434	-25.06611273	volkswagon	thur	6.896253951	$621.34	-0.02%	-1.723169084	July	-10.80414503	asia	-0.983883287
37.81840146	-7.88547786	Toyota	thurday	3.218367641	-$1,773.51	-0.01%	-4.044685083	July	-9.376742917	asia	-2.154325149
-1.110088756	-6.085309169	bmw	wed	-4.825409278	$101.62	0.01%	10.08600287	May	-10.6750507	asia	-1.468005803
23.6642263	-23.41013584	Toyota	wed	-4.125498152	-$782.52	0.00%	-1.939523903	Aug	9.174447184	asia	-1.169903592
20.84483977	-6.185357034	bmw	wed	4.848060433	$13.85	0.00%	5.126003405	July	-10.16623457	asia	2.449440716
-2.210159591	-13.67610748	Toyota	thur	-0.08577819	-$493.15	-0.01%	1.588196774	Jun	6.296627263	asia	0.278169192
72.43531997	-18.27444416	Toyota	thurday	0.000344401	-$484.53	0.00%	0.489122086	Aug	-2.874105769	asia	0.185700963
-2.876511675	13.9500664	volkswagon	wed	1.391180554	-$852.11	0.00%	-11.12538371	Aug	-2.534946256	asia	-0.258017397
31.56198338	-6.538720637	bmw	thur	-9.400661124	-$1,178.22	-0.01%	-1.726220983	sept.	-5.487553826	asia	-0.753778703
-39.59434879	18.99251055	bmw	wednesday	-0.33470101	-$2,808.15	0.01%	-7.117107971	July	-7.592978126	asia	0.600125364
39.27198017	11.48473147	Toyota	thur	4.341181783	$470.27	0.02%	-14.40465755	Aug	8.104590231	asia	-0.729023774
6.423062201	-2.746181398	volkswagon	thur	5.456458038	$1,024.59	0.00%	-6.976171888	July	8.856737093	asia	-1.156882841
56.1502431	-7.190431709	volkswagon	thur	-4.688833375	$247.55	-0.01%	0.539784841	July	-3.900823932	asia	-0.352741516
-20.45250788	2.376036202	Toyota	wednesday	2.177955343	-$448.55	0.00%	-9.238107071	Jun	3.296587458	asia	1.002206847
